dataset,run,AUC_Original,AUC_Adaptive
nyc_taxi_shingle.npz,9,0.6670117178817834,0.6544936877183356
mulcross.npz,4,0.9826928528181771,0.9282589912952207
mulcross.npz,5,0.9818005533301764,0.9344499809627645
shuttle.npz,0,0.9974898290526594,0.9935081966819801
shuttle.npz,1,0.9984057163362564,0.9920797399122535
shuttle.npz,2,0.997915127145261,0.992815301929219
shuttle.npz,3,0.9970260123359814,0.9914415865909353
shuttle.npz,5,0.9974571647596064,0.9908248075134072
shuttle.npz,4,0.9964626532480484,0.9921088178808588
shuttle.npz,6,0.9971239677274285,0.993145827961917
shuttle.npz,7,0.99604823908783,0.9928387723609048
shuttle.npz,8,0.9967818923554597,0.9917598635137385
shuttle.npz,9,0.9967505213884705,0.9934005069813178
mulcross.npz,6,0.9753350131580687,0.9237447522292794
smtp.npz,1,0.9032213415189678,0.9144236766674376
smtp.npz,0,0.8944937941957685,0.8937545991632152
smtp.npz,3,0.8802779121025447,0.8874808149191599
smtp.npz,2,0.8825173979774195,0.9020278367638711
mulcross.npz,7,0.9794761193219035,0.9346209377264298
smtp.npz,4,0.8963042000434512,0.9140543419604875
smtp.npz,5,0.9000068330424911,0.8851148301550926
mulcross.npz,8,0.9818800445686583,0.9288816170149716
mulcross.npz,9,0.981080795654284,0.9294908560846479
smtp.npz,6,0.8879936435184211,0.9055230256011325
smtp.npz,7,0.886907364968568,0.9008835649559531
smtp.npz,8,0.8903433341042407,0.8934173271941075
smtp.npz,9,0.8961349508371353,0.911439739573478
