window,original_run_0,globalLS_run_0,original_run_1,globalLS_run_1,original_run_2,globalLS_run_2,original_run_3,globalLS_run_3,original_run_4,globalLS_run_4,original_run_5,globalLS_run_5,original_run_6,globalLS_run_6,original_run_7,globalLS_run_7,original_run_8,globalLS_run_8,original_run_9,globalLS_run_9,original_mean,original_std,globalLS_mean,globalLS_std
3350,0.7755469324433049,0.8424620268676672,0.7809620416244815,0.8166222037441246,0.7660974386020292,0.7996274866835792,0.7770264634589203,0.8038877147597655,0.7728021650171114,0.8347256066654605,0.7808337215017048,0.830664274779578,0.7704256763432871,0.8211352224621808,0.770460322776437,0.8208003069417336,0.7726340656562742,0.8260049711215565,0.7820399306558057,0.7980080867341373,0.7748828758079356,0.0053189828664284835,0.8193937900759783,0.015052226432083397
3400,0.7748837262193111,0.8434944172159742,0.7808499831322472,0.8174018353631494,0.7654112509807937,0.8001676667285782,0.7769849302104617,0.8052103036069195,0.7725955239174629,0.8337679780554956,0.7798998295535668,0.8315732749089964,0.7696401925071799,0.8214058735158589,0.7704298813192478,0.8213073203521127,0.7719915699139934,0.8261515874008625,0.7818873183557795,0.7987601253899483,0.7744574206110044,0.0054064274065202126,0.8199240382537896,0.014858199158191853
3450,0.7670827935754186,0.8400468640531806,0.7718438628125152,0.8148216590073931,0.7561843501936907,0.7961606568433838,0.767592997022154,0.8011954937836065,0.763554923401041,0.8312128780327551,0.771674624596037,0.828332095156676,0.7613548265868263,0.8185722765402232,0.763225157758639,0.8197370336771607,0.7641634343411717,0.8217355379099827,0.7731542145915697,0.795990174228255,0.7659831184879063,0.005335602168470565,0.8167804669232617,0.014995205130418672
3500,0.7573444592774019,0.834657266739483,0.7630435022451704,0.8083122178213695,0.7475853538641081,0.7891115058394045,0.7586990392901756,0.7950054612253002,0.7547738219137948,0.8294179228710721,0.7629515624252987,0.8221509995084285,0.7524875850596566,0.8122496938403998,0.7545409077034535,0.8134878167480029,0.754717432157607,0.8147823294117936,0.7642227836680557,0.7897955380992485,0.7570366447604723,0.005294820814628903,0.8108970752104504,0.015765527847530804
3550,0.7579487160904501,0.8358879866070943,0.7635641217971714,0.8097882476286417,0.7483316241917813,0.790775104752863,0.7593124057103445,0.7953867672584041,0.7554158045466789,0.8295055809813008,0.7634880257422082,0.8230676131566455,0.753160703997217,0.8133188630041515,0.7551838927601247,0.8150038470783342,0.7553686974650353,0.8161609902633284,0.7647454224599318,0.7913198558764877,0.7576519414760943,0.005223033912292253,0.8120214856607252,0.015587391418307213
3600,0.7585438265057717,0.8370438223393579,0.7640684910797084,0.8109287412311872,0.7488753659004036,0.7921108361278066,0.7598770788916387,0.7952225519641068,0.7560368358587751,0.8297156958327531,0.7638339815082655,0.8228077819084795,0.7537881628615405,0.8137178576062644,0.7557999454795006,0.8162546083511597,0.7559630308159861,0.8171069375549819,0.7652279444938463,0.7924108179146265,0.7582014663395438,0.005167853710209557,0.8127319650830724,0.01549755582012211
3650,0.7591090599518189,0.8382371060348439,0.7645573051428008,0.8123664487603277,0.7495796179539803,0.7936854098974303,0.7604256507561009,0.7954760672658209,0.7566401588357675,0.8290561733675507,0.7643226187249252,0.8233169170184029,0.7544153315943071,0.814363630176449,0.7564007786895346,0.8178369891610078,0.7563702694552106,0.8183638601691385,0.7656920139732295,0.7939611664384341,0.7587512805077676,0.005103656517252374,0.8136663768289406,0.015252531838581345
3700,0.7596549318506023,0.8394454336259227,0.7650323768931834,0.813907197423269,0.7500824317898633,0.795404297559672,0.7609588003021921,0.7953661186254194,0.7572265202446692,0.8292377749317117,0.7647963616632596,0.8236867892788924,0.7550086712458249,0.8150224850783998,0.7569673662667135,0.8194535553264819,0.7567591175344277,0.8196664318083742,0.7661418798613064,0.7955674257332959,0.7592628457652044,0.005080692160010316,0.8146757509391438,0.015146002964175596
3750,0.7578593749465203,0.8402836961965817,0.7636916557995941,0.814830216964955,0.7483260144597669,0.7964217952974383,0.7597350145635887,0.7946043415808994,0.7558616590283412,0.8277417823824502,0.7627504132910288,0.8233732762426968,0.7532330254044206,0.8152500681687757,0.7561799701312378,0.820155938213419,0.7553117452233369,0.8204822356163883,0.7653528062147105,0.7963944136971892,0.7578301679062546,0.005198167631800055,0.8149537764360794,0.015039721780350436
3800,0.7514350403026608,0.8403023234093024,0.7563728617871358,0.8145970690406019,0.7409629877195888,0.7964065758098511,0.7515824547544537,0.7932816144920785,0.7497966018155607,0.8268527239602499,0.7558957340958374,0.8220566904217741,0.7456172333120651,0.814998801554266,0.7493104717149928,0.8198488495483605,0.7479353536990336,0.8199084905097727,0.7573068617488756,0.7962231517209793,0.7506215600950205,0.00511119935837417,0.8144476290467237,0.01507455942785611
3850,0.7489395549072437,0.8408977121473,0.7535032709777189,0.8146222084566958,0.7380325954345077,0.7966781786432298,0.7493192170079741,0.7940405261539452,0.746398483127794,0.826156387481808,0.7541593537307352,0.8226006631875409,0.7422455126048928,0.8148453432001075,0.7460399133659932,0.8198053732178361,0.7445423573020011,0.8199841030371858,0.7540105972351273,0.7964128592219591,0.7477190855693988,0.005343846353065464,0.8146043354747607,0.014981214447482996
3900,0.7498217319439926,0.8421432256495693,0.754254609502591,0.8159840999133579,0.7389679183220128,0.7980510454558898,0.7503234018036016,0.7951801356261179,0.7472049430911407,0.8273954461959075,0.7549917794054664,0.8240403920911419,0.7431718679315757,0.8157956998787448,0.7469278197844136,0.8209471264065652,0.745635307919045,0.8215013730200198,0.7548680049641219,0.7979141268260838,0.7486167384667961,0.005295182974207364,0.8158952671063397,0.014964306951817332
3950,0.750459139056168,0.8431538826571369,0.7548370394151557,0.816812975015701,0.7397532809931022,0.7988095353912708,0.7509542201338015,0.7958541824081911,0.747887527956407,0.8285554766452528,0.7555839848838126,0.8246553619550729,0.7438966123698925,0.8160173862097221,0.7476097204521452,0.8215313787359435,0.7463514794600805,0.8223702060639865,0.7554456216132076,0.7988560168024896,0.7492778626333771,0.005226783807853049,0.8166616401884766,0.015028232899696804
4000,0.7510938905373268,0.8443965383872624,0.7554193060343495,0.8182477265961839,0.7405470893069197,0.8004168573839879,0.7516070935107031,0.7967348127662707,0.7485460138212708,0.8298326702238782,0.7562184516207503,0.8256406234829304,0.7446047003417442,0.8172223875994797,0.7483080839604332,0.8228804237072033,0.7471088321058074,0.8240786086117805,0.756110689665842,0.8004702048864178,0.7499564150905147,0.005174093401223297,0.8179920853645395,0.015001002562956063
4050,0.7517029158385127,0.8459107374017933,0.7559824563066605,0.8203609433737693,0.7413089937760755,0.8025539261070928,0.7522148175533838,0.7981216577610515,0.7491834325011242,0.830878101034231,0.7568440521971221,0.8268682042677435,0.7452988779240808,0.8190864555651406,0.7489801464291695,0.8248174375211317,0.7478067750086631,0.8262120010406562,0.7567113369377115,0.8027424660391131,0.7506033804472504,0.00512064226160362,0.8197551930111724,0.014831961197309472
4100,0.7522934300936717,0.8471037937665292,0.7559011430490946,0.8219631616003726,0.7418717259926929,0.8037945985184354,0.7515851993290007,0.7994557750966927,0.7498047425461571,0.8315757562521385,0.7573706438868038,0.8277964455343503,0.7456333569410255,0.8200464665940757,0.7495749055432319,0.8258433510027029,0.7482603626848704,0.8275094092773031,0.7569140898402685,0.8042407527005849,0.7509209599906818,0.004995854982717839,0.8209329510343185,0.014712506345668671
4150,0.7482024769410733,0.8474639545404596,0.7512188033082025,0.8218780713997419,0.7363641405318472,0.8038602199237753,0.7472042238839233,0.799455376958635,0.7458228963511386,0.8318636829991959,0.7543655598587246,0.8270829546236473,0.7403756389281719,0.8197798913629544,0.7435336925811928,0.8256204933547363,0.7434576938916566,0.8272185198536307,0.7519839252501538,0.8042319972969115,0.7462529051526083,0.005535219500683852,0.8208455162313688,0.014744157272248655
4200,0.7462846819651245,0.8482077920497114,0.7497355076984251,0.8222069055060044,0.7350071156797529,0.8043259072618478,0.7466427482449175,0.7999895521737057,0.7440236912068864,0.8310906009123084,0.7540049155501186,0.8279765400653851,0.7389559882781476,0.8197917332335211,0.7420406329151161,0.8259305919454359,0.7421309102491148,0.8274724070878865,0.7507569602302984,0.8049649490643109,0.7449583152017902,0.005728275916466167,0.8211956979300117,0.014666968839360065
4250,0.746993740487234,0.8494014535055575,0.750376502628755,0.8238644049454861,0.7358234109985861,0.8058674289905521,0.7475288100913723,0.8009516022529035,0.7447091736381023,0.8319375431487545,0.7546540534528523,0.8290126963800638,0.7397001606210817,0.8209836463089717,0.7428755081407733,0.8273183093002913,0.7429717004291578,0.8291680068456846,0.7514767019271524,0.8067411756100444,0.7457109762415067,0.00568018323075438,0.8225246267288309,0.014591932055310687
4300,0.7476124856580848,0.8504218676217713,0.7509535703078055,0.8254335242948826,0.7365755218774224,0.8073075213507683,0.7481401295449889,0.8016836096781571,0.7453544074103773,0.8326294781671254,0.7551866008151258,0.8295952783296755,0.7404026724717396,0.8223003293567002,0.74354774682201,0.828736990806325,0.7436388223146836,0.8306723450256447,0.7520395465628404,0.808312321623203,0.7463451503785079,0.005613010199413921,0.8237093266254252,0.014520911079026153
4350,0.7482155451280981,0.8513446626776262,0.7515169211416207,0.8267912288063888,0.737159114585626,0.8083074358726051,0.7487369179918636,0.8025733125566739,0.7459843040356999,0.8330613977683676,0.7556976859065971,0.8300779320376289,0.7410845729388897,0.8233392122281011,0.7441971591537128,0.8299732661906816,0.7442685666941536,0.831917898935832,0.7525860778772593,0.8098128633347713,0.7469446865453521,0.005576777316360416,0.8247199210408678,0.014433113481732438
4400,0.748654600362898,0.8522912153403109,0.7520660717617363,0.8279246672872858,0.7377222314058375,0.8093002955190725,0.7493196874477379,0.8033783137142311,0.7463074616390725,0.8336310758073605,0.7561928984553159,0.8308489237286252,0.7417378880198288,0.8244020258088589,0.7448158491799032,0.8310480631755395,0.744581908664596,0.833169961651156,0.7531168706879302,0.8112897565955275,0.7474515467624856,0.0055631164529124436,0.8257284298627967,0.01438516642914025
4450,0.7481709839757463,0.8529893435989455,0.7521734643861415,0.8281890615430331,0.7363555930101346,0.8094894807094585,0.7482082474601116,0.8036878428359996,0.7454593488827164,0.8334718770572549,0.755316018234265,0.8309561141256314,0.740850142508941,0.8245534831325404,0.7440251824716391,0.8310545279433137,0.7445038749246371,0.8333514873385368,0.7528929362765754,0.8117443992505262,0.7467955792130908,0.005789249718347799,0.825948761753524,0.014410332735368014
4500,0.7481423866423738,0.8537148961370521,0.7521395493369074,0.8287722986802374,0.7366240976395769,0.8099680661458643,0.7486458100157635,0.8046325339952453,0.7449234994819368,0.8338480908164432,0.7557844101209822,0.8314726503209914,0.7404427481060232,0.8249715938875146,0.7435756849344182,0.831306416711767,0.7449102763539304,0.8337933092861305,0.7533834678786607,0.812602302146586,0.7468571930510574,0.005955398349405696,0.8265082158127832,0.01432868865502935
4550,0.7488530685843044,0.854607008490981,0.7527077666376257,0.8299044449486928,0.7373571413230542,0.8109792595207214,0.7494012051534175,0.8046210620776336,0.7455791898597536,0.8335079526492177,0.7564074550308573,0.8320110822569033,0.7411203276493346,0.8258713924069545,0.744274680852852,0.8321670257101264,0.7455642491696246,0.8348105940698534,0.7540552301286486,0.813786241678736,0.7475320314389473,0.005928151987968832,0.827226606380982,0.01437047626735103
